MARKET_NAME,MARKET_TERM,TIME_OF_USE,START_DATE,END_DATE,START_DATE_GMT,END_DATE_GMT,APNODE_ID,APNODE_ID_PRICE,XML_DATA_ITEM
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,0096WD_7_N001,191.77,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,2PBLSM34_7_N001,81.29,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,AGUCALG1_7_B1,147.54,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,AKINGS02_7_N001,346.52,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALAMIT_7_NBT2,46.53,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALAMOSC_7_N001,-11.84,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALAMT3G_7_B1,46.53,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALAMT4G_7_B1,46.53,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALASB1_7_NSB1,43.72,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALASB2_7_NSB2,37.49,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALLEGHNY_6_N002,-100.89,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMASL3_7_N001,137.86,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMASL3_7_N002,137.86,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMASL_7_GUB6N,137.86,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMASL_7_GUS6N,137.86,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMASL_7_GUS7N,137.86,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMDACT1_7_B1,-615.41,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMDACT2_7_B1,-615.41,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALMERGB2_7_N001,46.53,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALPAUGH_7_N001,191.77,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALTAD1_7_N006,86.66,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALTAD2_7_N006,86.66,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALTAPES_7_N001,67.27,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALTWD1_7_N003,75.47,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,ALTWD1_7_N004,75.47,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,AMARGOSA_1_SN001,49.45,LT_OFF_PRC
AUC_MN_2025_M04_TC,Monthly,OFF,2025-04-01T00:00:00,2025-04-30T23:59:59,2025-04-01T07:00:00-00:00,2025-05-01T06:59:59-00:00,APLHILGN_7_N002,-204.11,LT_OFF_PRC
